Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude
84121,Cottonwood Heights,UT,Salt Lake City,Salt Lake,1589,40.611653,-111.714916
10977,Ramapo,NY,New York,Rockland,1590,41.115833,-74.047384
32507,Pensacola,FL,Pensacola,Escambia,1591,30.339837,-87.373783
85635,Sierra Vista,AZ,Sierra Vista,Cochise,1591,31.571011,-110.170235
89436,Sparks,NV,Reno,Washoe,1593,39.53296,-119.705961
48146,Lincoln Park,MI,Detroit,Wayne,1594,42.238662,-83.156857
32714,Altamonte Springs,FL,Orlando,Seminole,1595,28.662559,-81.411756
91605,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1596,34.207295,-118.400022
92054,Oceanside,CA,San Diego,San Diego,1597,33.195534,-117.354538
30126,Mableton,GA,Atlanta,Cobb,1598,33.833161,-84.603102
78852,Eagle Pass,TX,Eagle Pass,Maverick,1598,28.781057,-100.312766
19132,Philadelphia,PA,Philadelphia,Philadelphia,1600,39.996262,-75.170855
36608,Mobile,AL,Mobile,Mobile,1600,30.681503,-88.300213
82001,Cheyenne,WY,Cheyenne,Laramie,1600,41.147616,-104.789509
48430,Fenton,MI,Flint,Genesee,1603,42.79781,-83.70495
45385,Xenia,OH,Dayton,Greene,1604,39.684731,-83.90813
93304,Bakersfield,CA,Bakersfield,Kern,1605,35.332109,-119.022134
75165,Waxahachie,TX,Dallas-Fort Worth,Ellis,1606,32.376984,-96.843682
30228,Hampton,GA,Atlanta,Henry,1607,33.408112,-84.273764
78574,Mission,TX,McAllen,Hidalgo,1608,26.318913,-98.370054
32824,Orlando,FL,Orlando,Orange,1609,28.43522,-81.349743
85051,Phoenix,AZ,Phoenix,Maricopa,1610,33.558659,-112.132418
27893,Wilson,NC,Wilson,Wilson,1611,35.723264,-77.925269
60120,Elgin,IL,Chicago,Kane,1612,42.034492,-88.238396
95826,Rosemont,CA,Sacramento,Sacramento,1613,38.551851,-121.364674
76522,Copperas Cove,TX,Killeen,Coryell,1614,31.202919,-97.930051
80909,Colorado Springs,CO,Colorado Springs,El Paso,1615,38.853475,-104.775218
92660,Newport Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1615,33.637771,-117.875189
87031,Los Lunas,NM,Albuquerque,Valencia,1617,34.76577,-106.712287
77498,Sugar Land,TX,Houston,Fort Bend,1618,29.619515,-95.637987
33624,Greater Carrollwood,FL,Tampa,Hillsborough,1619,28.080256,-82.528248
92127,San Diego,CA,San Diego,San Diego,1620,33.021243,-117.120915
70570,Opelousas,LA,Opelousas,Saint Landry,1621,30.533657,-92.104961
2472,Watertown,MA,Boston,Middlesex,1622,42.364538,-71.188635
75050,Grand Prairie,TX,Dallas-Fort Worth,Dallas,1622,32.776671,-97.009389
22901,Charlottesville,VA,Charlottesville,Albemarle,1624,38.087663,-78.556765
79925,El Paso,TX,El Paso,El Paso,1624,31.773452,-106.37709
95667,Placerville,CA,Sacramento,El Dorado,1626,38.730224,-120.797149
38116,Memphis,TN,Memphis,Shelby,1627,35.032879,-90.01109
85295,Gilbert,AZ,Phoenix,Maricopa,1627,33.305783,-111.740992
60707,Elmwood Park,IL,Chicago,Cook,1629,41.923181,-87.818509
27295,Lexington,NC,Winston-Salem,Davidson,1630,35.871767,-80.31018
80906,Colorado Springs,CO,Colorado Springs,El Paso,1631,38.796074,-104.841763
90745,Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1631,33.813317,-118.261154
39047,Brandon,MS,Jackson,Rankin,1633,32.388633,-89.958406
32818,Pine Hills,FL,Orlando,Orange,1634,28.594747,-81.496741
83501,Lewiston,ID,Lewiston,Nez Perce,1634,46.3646,-116.860852
55119,Saint Paul,MN,Minneapolis-St Paul,Ramsey,1636,44.941415,-93.010714
28411,Wilmington,NC,Wilmington,New Hanover,1637,34.303335,-77.803856
32738,Deltona,FL,Daytona Beach,Volusia,1638,28.905269,-81.185176
33771,Largo,FL,Tampa,Pinellas,1638,27.908479,-82.756823
75013,Allen,TX,Dallas-Fort Worth,Collin,1640,33.102357,-96.671991
99504,Anchorage,AK,Anchorage,Anchorage,1640,61.205284,-149.771928
34119,Naples,FL,Naples,Collier,1642,26.26791,-81.714053
98503,Lacey,WA,Olympia,Thurston,1643,47.026418,-122.796695
85015,Phoenix,AZ,Phoenix,Maricopa,1644,33.508665,-112.102018
95821,Arden-Arcade,CA,Sacramento,Sacramento,1645,38.625693,-121.384916
38125,Memphis,TN,Memphis,Shelby,1646,35.028829,-89.782647
76021,Bedford,TX,Dallas-Fort Worth,Tarrant,1647,32.852546,-97.136289
84010,Bountiful,UT,Ogden,Davis,1648,40.874038,-111.870994
85730,Tucson,AZ,Tucson,Pima,1648,32.181544,-110.746552
85745,Tucson,AZ,Tucson,Pima,1650,32.253908,-111.08014
43213,Whitehall,OH,Columbus,Franklin,1651,39.966731,-82.885456
93611,Clovis,CA,Fresno,Fresno,1652,36.825296,-119.68019
60540,Naperville,IL,Chicago,Du Page,1653,41.759029,-88.152381
88310,Alamogordo,NM,Alamogordo,Otero,1653,32.870046,-105.948967
98223,Arlington,WA,Seattle,Snohomish,1655,48.181498,-121.959469
95240,Lodi,CA,Stockton,San Joaquin,1656,38.111356,-121.172415
2130,Boston,MA,Boston,Suffolk,1657,42.309661,-71.121097
78744,Austin,TX,Austin,Travis,1658,30.166102,-97.737181
38134,Memphis,TN,Memphis,Shelby,1659,35.184469,-89.857389
48047,Chesterfield,MI,Detroit,Macomb,1660,42.706892,-83.002677
30134,Douglasville,GA,Atlanta,Douglas,1661,33.759543,-84.777337
8861,Perth Amboy,NJ,New York,Middlesex,1662,40.520654,-74.279144
14624,Chili,NY,Rochester,Monroe,1663,43.228142,-77.551112
21045,Columbia,MD,Baltimore,Howard,1664,39.207806,-76.825475
32811,Orlando,FL,Orlando,Orange,1665,28.51633,-81.451559
70433,Covington,LA,New Orleans,Saint Tammany,1666,30.45886,-90.156595
73112,Oklahoma City,OK,Oklahoma City,Oklahoma,1667,35.511007,-97.578865
79423,Lubbock,TX,Lubbock,Lubbock,1668,33.472975,-101.896714
80022,Commerce City,CO,Denver,Adams,1668,39.869835,-104.771527
94901,San Rafael,CA,San Francisco,Marin,1670,37.970948,-122.504286
85296,Gilbert,AZ,Phoenix,Maricopa,1671,33.335384,-111.740629
92506,Riverside,CA,Riverside,Riverside,1672,34.132153,-117.388041
60563,Naperville,IL,Chicago,Du Page,1673,41.576093,-88.243289
22801,Harrisonburg,VA,Harrisonburg,Harrisonburg City,1674,38.422777,-78.877137
36301,Dothan,AL,Dothan,Houston,1675,31.148124,-85.371845
28115,Mooresville,NC,Charlotte,Iredell,1676,35.58458,-80.778871
38127,Memphis,TN,Memphis,Shelby,1676,35.24346,-90.011979
90815,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1678,33.793516,-118.114612
29577,Myrtle Beach,SC,Myrtle Beach,Horry,1679,33.698784,-78.902869
11743,Huntington,NY,New York,Suffolk,1680,40.867647,-73.410218
55423,Richfield,MN,Minneapolis-St Paul,Hennepin,1680,44.883298,-93.283002
33040,Key West,FL,Key West,Monroe,1682,24.561353,-81.909735
95062,Santa Cruz,CA,Santa Cruz,Santa Cruz,1682,36.971549,-121.990571
22033,Fairfax,VA,Washington,Fairfax,1684,38.879466,-77.378858
38671,Southaven,MS,Memphis,DeSoto,1685,34.956633,-89.99624
49203,Jackson,MI,Jackson,Jackson,1686,42.221835,-84.396625
49221,Adrian,MI,Adrian,Lenawee,1686,41.889943,-84.065892
78526,Brownsville,TX,Brownsville,Cameron,1686,25.971728,-97.469871
27530,Goldsboro,NC,Goldsboro,Wayne,1689,35.368277,-78.092871
98036,Lynnwood,WA,Seattle,Snohomish,1690,47.804869,-122.285481
7753,Neptune,NJ,New York,Monmouth,1691,40.209551,-74.071351
72758,Rogers,AR,Fayetteville,Benton,1692,36.316945,-94.154459
46385,Valparaiso,IN,Chicago,Porter,1693,41.470567,-87.078309
50266,West Des Moines,IA,Des Moines,Polk,1694,41.570342,-93.799418
70458,Slidell,LA,New Orleans,Saint Tammany,1695,30.262109,-89.792557
46037,Fishers,IN,Indianapolis,Hamilton,1696,39.95987,-85.947942
45373,Troy,OH,Dayton,Miami,1697,40.062621,-84.226398
43065,Powell,OH,Columbus,Delaware,1698,40.183405,-83.091235
95111,San Jose,CA,San Jose,Santa Clara,1699,37.267947,-121.800001
50315,Des Moines,IA,Des Moines,Polk,1700,41.545107,-93.620917
78217,San Antonio,TX,San Antonio,Bexar,1701,29.538074,-98.415198
95926,Chico,CA,Chico,Butte,1702,39.746159,-121.840083
85704,Tucson,AZ,Tucson,Pima,1703,32.33942,-110.984997
91764,Ontario,CA,Riverside,San Bernardino,1703,34.070306,-117.601888
30165,Rome,GA,Rome,Floyd,1705,34.095499,-85.356373
60090,Wheeling,IL,Chicago,Cook,1705,42.138913,-87.911108
34761,Ocoee,FL,Orlando,Orange,1707,28.569438,-81.530251
70118,New Orleans,LA,New Orleans,Orleans,1707,29.948283,-90.122498
61201,Rock Island,IL,Davenport,Rock Island,1709,41.495083,-90.604899
19082,Upper Darby,PA,Philadelphia,Delaware,1710,39.960411,-75.270393
30019,Dacula,GA,Atlanta,Gwinnett,1710,33.988309,-83.879494
60653,Chicago,IL,Chicago,Cook,1712,41.819962,-87.605984
48105,Ann Arbor,MI,Ann Arbor,Washtenaw,1713,42.323077,-83.713891
30115,Canton,GA,Atlanta,Cherokee,1714,34.210695,-84.382202
49508,Kentwood,MI,Grand Rapids,Kent,1715,42.889378,-85.621876
75044,Garland,TX,Dallas-Fort Worth,Dallas,1715,32.964607,-96.649686
72450,Paragould,AR,Paragould,Greene,1717,36.113222,-90.551092
64133,Raytown,MO,Kansas City,Jackson,1718,39.008617,-94.463564
7307,Jersey City,NJ,New York,Hudson,1719,40.749801,-74.054285
12601,Poughkeepsie,NY,New York,Dutchess,1720,41.701908,-73.911521
86314,Prescott Valley,AZ,Prescott,Yavapai,1721,34.627778,-112.262805
63385,Wentzville,MO,St. Louis,Saint Charles,1722,38.79067,-90.852228
33428,Boca Raton,FL,Miami-Fort Lauderdale,Palm Beach,1723,26.348017,-80.218991
76904,San Angelo,TX,San Angelo,Tom Green,1723,31.342589,-100.443556
8094,Monroe,NJ,Philadelphia,Gloucester,1725,39.6482,-74.963676
61704,Bloomington,IL,Bloomington,McLean,1725,40.471127,-88.944538
70605,Lake Charles,LA,Lake Charles,Calcasieu,1727,30.152478,-93.162576
85226,Chandler,AZ,Phoenix,Maricopa,1728,33.303777,-111.932892
63114,Overland,MO,St. Louis,Saint Louis,1729,38.701163,-90.362338
76513,Belton,TX,Killeen,Bell,1730,30.983551,-97.521848
95023,Hollister,CA,San Jose,San Benito,1731,36.828078,-121.3924
32127,Port Orange,FL,Daytona Beach,Volusia,1732,29.138317,-80.995611
80227,Lakewood,CO,Denver,Jefferson,1733,39.667479,-105.067136
89015,Henderson,NV,Las Vegas,Clark,1734,36.039297,-114.928019
74136,Tulsa,OK,Tulsa,Tulsa,1735,36.053498,-95.920371
75028,Flower Mound,TX,Dallas-Fort Worth,Denton,1736,33.014279,-97.062842
62521,Decatur,IL,Decatur,Macon,1737,39.839477,-88.946486
85033,Phoenix,AZ,Phoenix,Maricopa,1738,33.492969,-112.209757
30316,Atlanta,GA,Atlanta,Fulton,1739,33.726906,-84.358525
12401,Kingston,NY,Kingston,Ulster,1740,41.96973,-74.06678
80021,Westminster,CO,Denver,Adams,1741,39.889763,-105.114346
76107,Fort Worth,TX,Dallas-Fort Worth,Tarrant,1742,32.75428,-97.380446
40220,Louisville,KY,Louisville/Jefferson County,Jefferson,1743,38.214603,-85.620304
93455,Santa Maria,CA,Santa Maria-Santa Barbara,Santa Barbara,1744,38.485313,-122.966989
63701,Cape Girardeau,MO,Cape Girardeau,Cape Girardeau,1745,37.335289,-89.574605
91016,Monrovia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1745,34.1528,-118.000482
8902,North Brunswick,NJ,New York,Middlesex,1747,40.437705,-74.488547
73170,Oklahoma City,OK,Oklahoma City,Oklahoma,1747,35.325769,-97.55261
94608,Oakland,CA,San Francisco,Alameda,1749,37.833876,-122.29548
97217,Portland,OR,Portland,Multnomah,1750,45.226395,-123.03364
30084,Tucker,GA,Atlanta,Dekalb,1751,33.853945,-84.215369
78413,Corpus Christi,TX,Corpus Christi,Nueces,1752,27.675937,-97.40242
33611,Tampa,FL,Tampa,Hillsborough,1753,27.891345,-82.505665
8012,Gloucester,NJ,Philadelphia,Camden,1754,39.790131,-75.036652
4240,Lewiston,ME,Lewiston,Androscoggin,1755,44.086323,-70.169297
87505,Santa Fe,NM,Santa Fe,Santa Fe,1756,35.656638,-105.946155
97222,Milwaukie,OR,Portland,Clackamas,1756,45.446231,-122.639261
8360,Vineland,NJ,Vineland,Cumberland,1758,39.495524,-75.008665
48310,Sterling Heights,MI,Detroit,Macomb,1759,42.564395,-83.068475
32724,Deland,FL,Daytona Beach,Volusia,1760,29.05725,-81.225582
28451,Leland,NC,Myrtle Beach,Brunswick,1761,34.245499,-78.083622
44512,Boardman,OH,Youngstown,Mahoning,1762,41.011767,-80.660518
83706,Boise,ID,Boise City,Ada,1762,43.806574,-116.552759
70808,Baton Rouge,LA,Baton Rouge,East Baton Rouge,1764,30.408291,-91.143906
33172,Fountainbleau,FL,Miami-Fort Lauderdale,Miami-Dade,1765,25.937691,-76.295531
77044,Houston,TX,Houston,Harris,1766,29.906619,-95.180595
59701,Butte,MT,Butte,Silver Bow,1767,45.997895,-112.598765
30305,Atlanta,GA,Atlanta,Fulton,1768,33.834989,-84.386826
1040,Holyoke,MA,Springfield,Hampden,1769,42.198291,-72.64207
46219,Indianapolis,IN,Indianapolis,Marion,1770,39.782841,-86.081084
90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1771,33.993396,-118.465193
19709,Middletown,DE,Philadelphia,New Castle,1772,39.485721,-75.677535
91320,Thousand Oaks,CA,Ventura,Ventura,1772,34.175921,-118.905874
33881,Winter Haven,FL,Lakeland,Polk,1774,28.064695,-81.71672
89128,Las Vegas,NV,Las Vegas,Clark,1774,36.196822,-115.26437
30152,Kennesaw,GA,Atlanta,Cobb,1776,34.015718,-84.618338
70056,Gretna,LA,New Orleans,Jefferson,1776,29.887204,-90.033138
85120,Apache Junction,AZ,Phoenix,Pinal,1778,33.415203,-111.577883
31313,Hinesville,GA,Hinesville,Liberty,1779,31.844789,-81.612554
27330,Sanford,NC,Sanford,Lee,1780,35.469782,-79.171723
91606,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1780,34.185767,-118.388324
92025,Escondido,CA,San Diego,San Diego,1782,33.102005,-117.08042
23111,Mechanicsville,VA,Richmond,Hanover,1783,37.628179,-77.281955
61832,Danville,IL,Danville,Vermilion,1784,40.136234,-87.636466
91423,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1785,34.148617,-118.433298
19130,Philadelphia,PA,Philadelphia,Philadelphia,1786,39.967935,-75.176073
92395,Victorville,CA,Riverside,San Bernardino,1787,34.53611,-117.29116
64804,Joplin,MO,Joplin,Jasper,1788,37.089205,-94.513784
96753,Kihei,HI,Kahului,Maui,1788,20.76591,-156.44923
84321,Logan,UT,Logan,Cache,1790,41.717722,-111.836493
34232,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,1791,27.324845,-82.471887
19063,Middletown,PA,Philadelphia,Delaware,1792,39.918804,-75.399118
28273,Charlotte,NC,Charlotte,Mecklenburg,1793,35.128678,-80.933793
43110,Columbus,OH,Columbus,Franklin,1794,39.803914,-82.808966
93534,Lancaster,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1794,34.713292,-118.15292
80126,Highlands Ranch,CO,Denver,Douglas,1796,39.530166,-105.010884
32547,Wright,FL,Crestview-Fort Walton Beach-Destin,Okaloosa,1797,30.448726,-86.62545
97080,Gresham,OR,Portland,Multnomah,1798,45.481252,-122.38675
97230,Portland,OR,Portland,Multnomah,1799,45.547173,-122.500053
28208,Charlotte,NC,Charlotte,Mecklenburg,1800,35.209125,-80.92175
2920,Cranston,RI,Providence,Providence,1801,41.847194,-71.445681
95928,Chico,CA,Chico,Butte,1801,39.751924,-121.792907
28803,Asheville,NC,Asheville,Buncombe,1803,35.531707,-82.523017
94404,Foster City,CA,San Francisco,San Mateo,1804,37.581334,-122.296227
80524,Fort Collins,CO,Fort Collins,Larimer,1805,40.647612,-105.029257
14612,Greece,NY,Rochester,Monroe,1806,43.257111,-77.67824
17403,York,PA,York,York,1806,39.965851,-76.729336
97224,Tigard,OR,Portland,Washington,1806,45.405501,-122.795057
85302,Glendale,AZ,Phoenix,Maricopa,1809,33.567972,-112.177961
33131,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1810,25.766788,-80.189664
90065,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1811,34.112272,-118.225496
85286,Chandler,AZ,Phoenix,Maricopa,1811,33.271995,-111.831899
20785,Greater Landover,MD,Washington,Prince Georges,1813,38.918291,-76.881948
33155,Coral Terrace,FL,Miami-Fort Lauderdale,Miami-Dade,1814,25.660889,-80.274919
37207,Nashville,TN,Nashville,Davidson,1815,36.233916,-86.784698
77338,Humble,TX,Houston,Harris,1815,30.004765,-95.255041
2138,Cambridge,MA,Boston,Middlesex,1817,42.380442,-71.132947
33193,Kendall West,FL,Miami-Fort Lauderdale,Miami-Dade,1817,25.701136,-80.466412
37363,Ooltewah,TN,Chattanooga,Hamilton,1819,35.120227,-85.060369
30102,Acworth,GA,Atlanta,Cobb,1820,34.07068,-84.589406
20743,Coral Hills,MD,Washington,Prince Georges,1821,38.87039,-76.921085
8857,Old Bridge,NJ,New York,Middlesex,1822,40.407319,-74.314319
80205,Denver,CO,Denver,Denver,1823,39.760137,-104.967585
77096,Houston,TX,Houston,Harris,1824,29.675339,-95.479372
96826,Honolulu,HI,Urban Honolulu,Honolulu,1824,21.291518,-157.826869
48917,Lansing,MI,Lansing,Ingham,1826,42.750093,-84.572154
21060,Glen Burnie,MD,Baltimore,Anne Arundel,1827,39.170158,-76.579836
35630,Florence,AL,Florence,Lauderdale,1828,34.82298,-87.661652
33014,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,1829,25.904128,-80.302463
94804,Richmond,CA,San Francisco,Contra Costa,1830,37.925174,-122.344381
92557,Moreno Valley,CA,Riverside,Riverside,1831,33.937567,-117.605322
30252,McDonough,GA,Atlanta,Henry,1832,33.476762,-84.055005
27704,Durham,NC,Durham,Durham,1833,36.037132,-78.828086
33401,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,1833,26.715844,-80.070249
53219,Milwaukee,WI,Milwaukee,Milwaukee,1835,42.995814,-87.990335
32506,Pensacola,FL,Pensacola,Escambia,1836,30.391835,-87.348931
70122,New Orleans,LA,New Orleans,Orleans,1837,29.95582,-90.064077
98908,Yakima,WA,Yakima,Yakima,1838,46.552169,-120.545441
60409,Calumet City,IL,Chicago,Cook,1839,41.61559,-87.52949
62526,Decatur,IL,Decatur,Macon,1840,39.858284,-88.938244
78041,Laredo,TX,Laredo,Webb,1841,27.556714,-99.475079
31405,Savannah,GA,Savannah,Chatham,1842,32.065317,-81.181413
28092,Lincolnton,NC,Charlotte,Lincoln,1843,35.485145,-81.181799
60302,Oak Park,IL,Chicago,Cook,1844,41.894611,-87.789713
75060,Irving,TX,Dallas-Fort Worth,Dallas,1845,32.796608,-96.954903
98584,Shelton,WA,Shelton,Mason,1845,47.263255,-123.159683
6040,Manchester,CT,Hartford,Hartford,1847,41.776048,-72.523748
32707,Casselberry,FL,Orlando,Seminole,1848,28.661468,-81.313989
44105,Cleveland,OH,Cleveland,Cuyahoga,1849,41.452502,-81.632912
14225,Cheektowaga,NY,Buffalo,Erie,1850,42.908947,-78.750031
36330,Enterprise,AL,Enterprise,Coffee,1850,31.315846,-85.942956
34983,Port Saint Lucie,FL,Port St. Lucie,Saint Lucie,1852,27.347284,-80.347722
44145,Westlake,OH,Cleveland,Cuyahoga,1853,41.445145,-81.921811
70117,New Orleans,LA,New Orleans,Orleans,1854,29.957191,-90.064541
29461,Moncks Corner,SC,Charleston,Berkeley,1855,33.197118,-80.023339
90723,Paramount,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1855,33.899015,-118.165152
33604,Tampa,FL,Tampa,Hillsborough,1857,27.869423,-82.468546
85086,Anthem,AZ,Phoenix,Maricopa,1858,33.86726,-112.14682
28607,Boone,NC,Boone,Watauga,1859,36.222156,-81.699784
40515,Lexington,KY,Lexington,Fayette,1860,37.924774,-84.437207
71291,West Monroe,LA,Monroe,Ouachita,1860,32.565664,-92.172926
60068,Park Ridge,IL,Chicago,Cook,1862,42.037228,-87.843714
58078,West Fargo,ND,Fargo,Cass,1863,46.890692,-96.925828
70058,Harvey,LA,New Orleans,Jefferson,1864,29.875555,-90.069558
30458,Statesboro,GA,Statesboro,Bulloch,1865,32.425,-81.784956
33018,Hialeah,FL,Miami-Fort Lauderdale,Miami-Dade,1866,25.909809,-80.388874
90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1867,33.979007,-118.457852
46835,Fort Wayne,IN,Fort Wayne,Allen,1868,41.156698,-85.057218
85210,Mesa,AZ,Phoenix,Maricopa,1868,33.387296,-111.840095
75075,Plano,TX,Dallas-Fort Worth,Collin,1870,33.021268,-96.741558
37174,Spring Hill,TN,Nashville,Maury,1871,35.588299,-86.908048
90262,Lynwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1871,33.924538,-118.202954
92019,El Cajon,CA,San Diego,San Diego,1873,32.776012,-116.880634
98026,Edmonds,WA,Seattle,Snohomish,1873,48.084808,-122.763025
6450,Meriden,CT,New Haven,New Haven,1875,41.536498,-72.801901
92084,Vista,CA,San Diego,San Diego,1876,33.202777,-117.226027
92243,El Centro,CA,El Centro,Imperial,1877,32.770275,-115.598602
33133,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1878,25.712601,-80.256995
90740,Seal Beach,CA,Los Angeles-Long Beach-Anaheim,Orange,1879,33.74141,-118.10479
11365,New York,NY,New York,Queens,1880,40.738884,-73.790067
33952,Port Charlotte,FL,Punta Gorda,Charlotte,1881,26.862438,-82.107329
87401,Farmington,NM,Farmington,San Juan,1882,36.740321,-108.178691
76262,Trophy Club,TX,Dallas-Fort Worth,Denton,1883,32.997901,-97.183625
90501,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1883,33.835665,-118.303805
33702,Saint Petersburg,FL,Tampa,Pinellas,1885,27.863201,-82.631509
34653,New Port Richey,FL,Tampa,Pasco,1886,28.242508,-82.695536
77009,Houston,TX,Houston,Harris,1886,29.795344,-95.36759
63304,Weldon Spring,MO,St. Louis,Saint Charles,1888,38.713386,-90.689293
35226,Hoover,AL,Birmingham,Jefferson,1889,33.41359,-86.809177
90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1889,34.013011,-118.497203
53218,Milwaukee,WI,Milwaukee,Milwaukee,1891,43.11546,-87.991687
54313,Howard,WI,Green Bay,Brown,1892,44.570234,-88.14038
48154,Livonia,MI,Detroit,Wayne,1893,42.397183,-83.37232
44146,Bedford,OH,Cleveland,Cuyahoga,1894,41.389054,-81.536842
51503,Council Bluffs,IA,Omaha,Pottawattamie,1894,41.286046,-95.711085
2128,Boston,MA,Boston,Suffolk,1896,42.364197,-71.025694
78537,Donna,TX,McAllen,Hidalgo,1897,26.17035,-98.05195
78006,Boerne,TX,San Antonio,Kendall,1898,29.893137,-98.685719
31210,Macon,GA,Macon,Bibb,1899,32.907304,-83.735304
75154,Red Oak,TX,Dallas-Fort Worth,Ellis,1899,32.51764,-96.80444
99206,Spokane Valley,WA,Spokane,Spokane,1899,47.629296,-117.254657
30338,Dunwoody,GA,Atlanta,Dekalb,1902,33.946213,-84.334647
92584,Menifee,CA,Riverside,Riverside,1903,33.658592,-117.173618
33147,West Little River,FL,Miami-Fort Lauderdale,Miami-Dade,1904,25.80209,-80.192114
80228,Lakewood,CO,Denver,Jefferson,1905,39.683582,-105.156647
73110,Midwest City,OK,Oklahoma City,Oklahoma,1906,35.460511,-97.397441
20110,Manassas,VA,Washington,Prince William,1907,38.778737,-77.475576
91732,El Monte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1907,34.07342,-118.015345
97305,Hayesville,OR,Salem,Marion,1909,44.985953,-122.982873
