RegionID,RegionName,City,State,Metro,CountyName,SizeRank,PriceToRentRatio
78635,47512,Bicknell,IN,Vincennes,Knox,12282,5.25
73216,34773,Saint Cloud,FL,Orlando,Osceola,12283,13.16
73693,36025,Elmore,AL,Montgomery,Elmore,12284,10.97
74229,37189,Nashville,TN,Nashville,Davidson,12285,12.93
58935,2838,Manville,RI,Providence,Providence,12286,13.16
63050,13317,Canajoharie,NY,Amsterdam,Montgomery,12287,5.54
67332,22625,Cross Junction,VA,Winchester,Frederick,12288,13.29
73345,35143,Shelby,AL,Birmingham,Shelby,12289,12.08
74479,37779,Luttrell,TN,Knoxville,Union,12290,9.72
74545,37891,Whitesburg,TN,Morristown,Hamblen,12291,9.61
62678,12580,Hyde Park,NY,New York,Dutchess,12292,11.33
66958,21660,Ridgely,MD,,Caroline,12293,11.83
73259,35006,Brookwood,AL,Tuscaloosa,Tuscaloosa,12294,8.21
77448,45113,Clarksville,OH,Wilmington,Clinton,12295,12.39
79164,48367,Leonard,MI,Detroit,Oakland,12296,14.08
60978,8089,Chesilhurst,NJ,Philadelphia,Camden,12297,9.7
59735,4953,Newport,ME,Bangor,Penobscot,12298,9.4
60839,7852,Roxbury,NJ,New York,Morris,12299,11.23
89024,71327,Cottonport,LA,,Avoyelles,12300,8.64
65040,17344,McSherrystown,PA,Gettysburg,Adams,12301,10.68
74466,37762,Jellico,TN,Knoxville,Campbell,12302,7.55
99095,97127,Lafayette,OR,Portland,Yamhill,12303,15.76
72120,32628,Old Town,FL,,Dixie,12304,6.77
76987,44084,Roaming Shores,OH,Ashtabula,Ashtabula,12305,10.35
86558,64720,Adrian,MO,Kansas City,Bates,12306,11.87
90468,74571,Talihina,OK,Fort Smith,LeFlore,12307,7.62
63757,14823,Canisteo,NY,Corning,Steuben,12308,5.11
71283,30711,Crandall,GA,Dalton,Murray,12309,10.48
81833,54661,Trempealeau,WI,,Trempealeau,12310,13.76
97411,93675,Squaw Valley,CA,Fresno,Fresno,12311,16.18
73461,35452,Coker,AL,Tuscaloosa,Tuscaloosa,12312,11.23
63303,13803,Marathon,NY,Cortland,Cortland,12313,6.5
71663,31773,Ochlocknee,GA,Thomasville,Thomas,12314,9.87
89864,73028,Crescent,OK,Oklahoma City,Logan,12315,11.01
63675,14712,Ellery,NY,Jamestown,Chautauqua,12316,11.32
79563,49076,Olivet,MI,Lansing,Eaton,12317,10.73
82233,55382,South Haven,MN,St. Cloud,Stearns,12318,15.46
70469,29429,Awendaw,SC,Charleston,Charleston,12319,15.09
80155,50124,Huxley,IA,Ames,Story,12320,11.51
73287,35049,Cleveland,AL,Birmingham,Blount,12321,10.92
62543,12413,Cairo,NY,,Greene,12322,9.49
87443,67062,Hesston,KS,Wichita,Harvey,12323,14.22
99227,97368,Otis,OR,Newport,Lincoln,12324,14.78
67105,21915,Chesapeake City,MD,Philadelphia,Cecil,12325,14.97
80972,52358,West Branch,IA,,Cedar,12326,11.11
76274,42217,Crofton,KY,Clarksville,Christian,12327,13.93
82431,55760,McGregor,MN,,Aitkin,12328,10.76
89399,72132,Redfield,AR,Pine Bluff,Jefferson,12329,10.21
90381,74370,Wyandotte,OK,Miami,Ottawa,12330,12.01
64879,17048,Lykens,PA,Harrisburg,Dauphin,12331,8.65
78681,47581,Shoals,IN,,Martin,12332,7.89
62690,12594,Dover,NY,New York,Dutchess,12333,11.01
58929,2831,Scituate,RI,Providence,Providence,12334,14.86
74620,38057,Moscow,TN,Memphis,Fayette,12335,10.86
78473,47164,Palmyra,IN,Louisville/Jefferson County,Harrison,12336,9.5
82443,55779,Saginaw,MN,Duluth,Saint Louis,12337,12.1
97349,93602,Auberry,CA,Fresno,Fresno,12338,16.32
59464,4357,Richmond,ME,Portland,Sagadahoc,12339,10.44
92534,78593,Santa Rosa,TX,Brownsville,Cameron,12340,8.05
79638,49254,Michigan Center,MI,Jackson,Jackson,12341,9.72
59151,3581,Gorham,NH,Berlin,Coos,12342,7.84
87055,66040,Linn Valley,KS,Kansas City,Linn,12343,8.63
63512,14416,Bergen,NY,Batavia,Genesee,12344,8.05
65485,18446,Nicholson,PA,Scranton,Wyoming,12345,11.67
71546,31519,Broxton,GA,Douglas,Coffee,12346,9.45
77484,45167,Ripley,OH,Cincinnati,Brown,12347,8.86
81230,53125,Fontana,WI,Whitewater,Walworth,12348,13.08
77811,45780,The Plains,OH,Athens,Athens,12349,10.22
79505,49012,Augusta,MI,Kalamazoo,Kalamazoo,12350,11.94
77565,45302,Anna,OH,Sidney,Shelby,12351,11.79
81990,54941,Green Lake,WI,,Green Lake,12352,13.66
90251,74039,Kellyville,OK,Tulsa,Creek,12353,11.08
92986,79521,Haskell,TX,,Haskell,12354,6.75
58482,1770,Sherborn,MA,Boston,Middlesex,12355,22.96
78180,46555,North Webster,IN,Warsaw,Kosciusko,12356,11.73
100054,99009,Elk,WA,Spokane,Spokane,12357,15.41
64157,15541,Friedens,PA,Somerset,Somerset,12358,14.05
88025,68462,Waverly,NE,Lincoln,Lancaster,12359,11.96
63291,13783,Hancock,NY,,Delaware,12360,6.15
79335,48725,Caseville,MI,,Huron,12361,9.1
89820,72937,Hackett,AR,Fort Smith,Sebastian,12362,11.77
91087,75792,Winona,TX,Tyler,Smith,12363,10.44
68133,24421,Churchville,VA,Staunton,Augusta,12364,12.87
60783,7737,Middletown,NJ,New York,Monmouth,12365,12.95
64231,15672,New Stanton,PA,Pittsburgh,Westmoreland,12366,13.32
68016,24149,Riner,VA,Blacksburg,Montgomery,12367,12.21
70206,28763,Otto,NC,,Macon,12368,10.62
82591,56055,Lake Crystal,MN,Mankato,Blue Earth,12369,11.32
90571,74872,Stratford,OK,,Garvin,12370,10.16
60757,7702,Shrewsbury,NJ,New York,Monmouth,12371,16.45
67250,22427,Bowling Green,VA,Richmond,Caroline,12372,14.02
74333,37362,Oldfort,TN,Cleveland,Polk,12373,9.79
70191,28747,Lake Toxaway,NC,Brevard,Transylvania,12374,13.93
71758,32058,Lawtey,FL,,Bradford,12375,8.14
73524,35579,Oakman,AL,Birmingham,Walker,12376,8.39
82894,56514,Barnesville,MN,Fargo,Clay,12377,13.28
94572,84511,Blanding,UT,,San Juan,12378,18.79
61917,10916,Hamptonburgh,NY,New York,Orange,12379,12.18
64793,16875,Gregg,PA,State College,Centre,12380,14.07
64229,15670,Salem,PA,Pittsburgh,Westmoreland,12381,13.23
88761,70730,Ethel,LA,Baton Rouge,East Feliciana,12382,9.91
93702,81132,Del Norte,CO,,Rio Grande,12383,9.3
70945,30178,Taylorsville,GA,Atlanta,Bartow,12384,13.9
71194,30547,Homer,GA,,Banks,12385,12.15
79656,49274,Reading,MI,Hillsdale,Hillsdale,12386,9.68
81600,54170,Bovina,WI,Appleton,Outagamie,12387,15.57
90722,75144,Kerens,TX,Corsicana,Navarro,12388,6.42
63118,13438,Remsen,NY,Utica,Oneida,12389,8.78
81603,54174,Suring,WI,Green Bay,Oconto,12390,10.65
85601,62640,Girard,IL,St. Louis,Macoupin,12391,7.66
69963,28453,Magnolia,NC,,Duplin,12392,8.88
77227,44609,Beloit,OH,Salem,Columbiana,12393,10.03
84473,60421,Elwood,IL,Chicago,Will,12394,9.93
62637,12525,Gardiner,NY,Kingston,Ulster,12395,12.76
92875,79235,Floydada,TX,,Floyd,12396,7.98
90488,74647,Newkirk,OK,Ponca City,Kay,12397,8.95
59391,4222,Durham,ME,Lewiston,Androscoggin,12398,11.83
61198,8829,High Bridge,NJ,New York,Hunterdon,12399,10.69
62573,12449,Lake Katrine,NY,Kingston,Ulster,12400,9.89
71843,32180,Pierson,FL,Daytona Beach,Volusia,12401,11.89
88406,69357,Mitchell,NE,Scottsbluff,Scotts Bluff,12402,8.93
88961,71222,Bernice,LA,Monroe,Union,12403,9.22
70354,29178,Whitmire,SC,Newberry,Newberry,12404,5.43
71930,32320,Apalachicola,FL,,Franklin,12405,10.78
76486,43046,Millersport,OH,Columbus,Fairfield,12406,12.09
82620,56097,Wells,MN,,Faribault,12407,6.33
65215,17846,Greenwood,PA,Bloomsburg,Columbia,12408,10.82
71779,32087,Sanderson,FL,Jacksonville,Baker,12409,9.57
60023,5777,West Rutland,VT,Rutland,Rutland,12410,8.32
66128,20004,Washington,DC,Washington,District of Columbia,12411,16.11
66220,20119,Catlett,VA,Washington,Fauquier,12412,18.58
71161,30511,Baldwin,GA,,Banks,12413,10.51
74720,38230,Greenfield,TN,Martin,Weakley,12414,6.85
78440,47118,English,IN,,Crawford,12415,8.74
64657,16625,Greenfield,PA,Altoona,Blair,12416,11.37
66007,19555,Perry,PA,Reading,Berks,12417,11.5
69877,28349,Kenansville,NC,,Duplin,12418,8.96
99027,97022,Eagle Creek,OR,Portland,Clackamas,12419,18.68
70433,29374,Pauline,SC,Spartanburg,Spartanburg,12420,10.93
63275,13754,Deposit,NY,,Delaware,12421,7.42
86578,64747,Garden City,MO,Kansas City,Cass,12422,12.03
97916,95004,Aromas,CA,San Jose,San Benito,12423,21
90242,74030,Drumright,OK,Tulsa,Creek,12424,9.75
82593,56057,Le Center,MN,Minneapolis-St Paul,Le Sueur,12425,10.56
84401,60151,Maple Park,IL,Chicago,Kane,12426,12.12
62403,12117,Mayfield,NY,Gloversville,Fulton,12427,8.72
82402,55721,Cohasset,MN,,Itasca,12428,10.67
98290,95570,Trinidad,CA,Eureka,Humboldt,12429,22.7
78271,46787,South Whitley,IN,Fort Wayne,Whitley,12430,9.78
81892,54771,Thorp,WI,,Clark,12431,9.46
65598,18822,Hallstead,PA,,Susquehanna,12432,8.36
76385,42518,Bronston,KY,Somerset,Pulaski,12433,10.43
82062,55043,Lakeland,MN,Minneapolis-St Paul,Washington,12434,13.18
65566,18660,Mountain Top,PA,Scranton,Luzerne,12435,10.94
90920,75453,Lone Oak,TX,Dallas-Fort Worth,Hunt,12436,8.63
69706,28088,Landis,NC,Charlotte,Rowan,12437,12.46
60420,6751,Bethlehem,CT,Torrington,Litchfield,12438,14.63
73327,35118,Sylvan Springs,AL,Birmingham,Jefferson,12439,8.69
76730,43532,Liberty Center,OH,,Henry,12440,11.28
80504,50651,La Porte City,IA,Waterloo,Black Hawk,12441,10.4
81384,53560,Mazomanie,WI,Madison,Dane,12442,14.34
87215,66534,Sabetha,KS,,Nemaha,12443,8.6
64860,17028,East Hanover,PA,Harrisburg,Dauphin,12444,13.15
69741,28135,Polkton,NC,,Anson,12445,8.84
76632,43324,Huntsville,OH,Bellefontaine,Logan,12446,11.61
85889,63048,Herculaneum,MO,St. Louis,Jefferson,12447,10.8
88863,71023,Doyline,LA,Shreveport,Webster,12448,9.28
99062,97064,Vernonia,OR,Portland,Columbia,12449,13.02
69426,27581,Stem,NC,Oxford,Granville,12450,11.93
84452,60301,Oak Park,IL,Chicago,Cook,12451,9.3
61108,8554,Roebling,NJ,Philadelphia,Burlington,12452,9
62976,13131,Parish,NY,Syracuse,Oswego,12453,8.09
65055,17364,Jackson,PA,York,York,12454,13.08
78851,47944,Fowler,IN,Lafayette-West Lafayette,Benton,12455,8.56
79637,49253,Manitou Beach,MI,Adrian,Lenawee,12456,15.79
82084,55072,Sandstone,MN,,Pine,12457,8.02
86969,65740,Merriam Woods Village,MO,Branson,Taney,12458,8.27
94336,83837,Kellogg,ID,,Shoshone,12459,8.13
63155,13491,Winfield,NY,Utica,Herkimer,12460,8.07
79592,49111,Eau Claire,MI,Niles,Berrien,12461,10.4
87415,67025,Cheney,KS,Wichita,Sedgwick,12462,11.5
60207,6231,Hebron,CT,Hartford,Tolland,12463,11.55
74818,38449,Ardmore,TN,,Giles,12464,9.08
95113,85936,Saint Johns,AZ,,Apache,12465,6.68
58390,1506,Brookfield,MA,Worcester,Worcester,12466,12.78
80525,50674,Sumner,IA,Waterloo,Bremer,12467,9.56
64987,17252,St Thomas,PA,Chambersburg,Franklin,12468,12.62
65610,18834,New Milford,PA,,Susquehanna,12469,10.17
69004,26385,Lost Creek,WV,Clarksburg,Harrison,12470,10.91
74633,38075,Whiteville,TN,,Hardeman,12471,6.93
91699,77050,Houston,TX,Houston,Harris,12472,7.98
67771,23603,Newport News,VA,Virginia Beach,Newport News City,12473,11.72
64692,16668,Patton,PA,Johnstown,Cambria,12474,8.04
64833,16950,Westfield,PA,,Tioga,12475,7.89
87245,66615,Topeka,KS,Topeka,Shawnee,12476,10.59
98283,95562,Rio Dell,CA,Eureka,Humboldt,12477,14.55
99867,98557,McCleary,WA,Aberdeen,Grays Harbor,12478,15.53
91076,75778,Murchison,TX,,Van Zandt,12479,8.24
58855,2668,Barnstable,MA,Cape Cod,Barnstable,12480,20.03
64677,16651,Woodward,PA,DuBois,Clearfield,12481,7.24
79574,49088,Scotts,MI,Kalamazoo,Kalamazoo,12482,12.04
82881,56473,Pillager,MN,Brainerd,Cass,12483,10.34
90492,74653,Tonkawa,OK,Ponca City,Kay,12484,8.18
59321,4040,Harrison,ME,Portland,Cumberland,12485,10.26
74759,38326,Counce,TN,,Hardin,12486,9.62
99859,98546,Grapeview,WA,Shelton,Mason,12487,20.8
66959,21661,Rock Hall,MD,,Kent,12488,11.32
61177,8802,Bethlehem,NJ,New York,Hunterdon,12489,12.99
69362,27503,Bahama,NC,Durham,Durham,12490,14.38
69674,28032,Cramerton,NC,Charlotte,Gaston,12491,10.86
71600,31626,Boston,GA,Thomasville,Thomas,12492,8.48
81557,54107,Bonduel,WI,Shawano,Shawano,12493,11.49
65079,17509,Sadsbury,PA,Lancaster,Lancaster,12494,15.57
77855,45846,Fort Recovery,OH,Celina,Mercer,12495,11.08
75030,38847,Golden,MS,Tupelo,Itawamba,12496,7.99
63698,14738,Carroll,NY,Jamestown,Chautauqua,12497,8.94
61966,10987,Tuxedo,NY,New York,Orange,12498,12.87
69247,27229,Candor,NC,,Montgomery,12499,9.35
81217,53103,Vernon,WI,Milwaukee,Waukesha,12500,14.6
73299,35063,Jasper,AL,Birmingham,Walker,12501,8.39
74904,38610,Blue Mountain,MS,,Tippah,12502,8.71
88786,70763,Paulina,LA,New Orleans,Saint James,12503,12.1
399647,80951,Colorado Springs,CO,Colorado Springs,El Paso,12504,15.3
65577,18709,Luzerne,PA,Scranton,Luzerne,12505,8.28
68055,24236,Damascus,VA,Kingsport,Washington,12506,10.47
78832,47923,Brookston,IN,,White,12507,9.67
82072,55055,Newport,MN,Minneapolis-St Paul,Washington,12508,11.5
89717,72718,Cave Springs,AR,Fayetteville,Benton,12509,12.91
63264,13743,Candor,NY,Binghamton,Tioga,12510,6.48
82866,56452,Hackensack,MN,Brainerd,Cass,12511,12.6
86953,65723,Pierce City,MO,,Lawrence,12512,9.52
63833,15014,Brackenridge,PA,Pittsburgh,Allegheny,12513,7.2
82875,56466,Motley,MN,Brainerd,Cass,12514,9.95
89827,72946,Mountainburg,AR,Fort Smith,Crawford,12515,10.18
84045,59425,Conrad,MT,,Pondera,12516,16.02
99524,98039,Medina,WA,Seattle,King,12517,29.35
74316,37342,Hillsboro,TN,Tullahoma,Coffee,12518,11
82179,55327,Dayton,MN,Minneapolis-St Paul,Hennepin,12519,14.24
86156,63730,Advance,MO,,Stoddard,12520,11.7
97281,93453,Simmler,CA,San Luis Obispo,San Luis Obispo,12521,20.78
98864,96725,Holualoa,HI,Hilo,Hawaii,12522,21.67
58857,2670,Dennis,MA,Cape Cod,Barnstable,12523,17.72
60664,7423,Ho Ho Kus,NJ,New York,Bergen,12524,18.42
67798,23696,Seaford,VA,Virginia Beach,York,12525,14.68
71949,32343,Midway,FL,Tallahassee,Gadsden,12526,10.16
74134,37051,Cunningham,TN,Clarksville,Montgomery,12527,12.15
77779,45723,Coolville,OH,Athens,Athens,12528,9.8
77852,45843,Forest,OH,,Hardin,12529,10.42
78538,47336,Dunkirk,IN,,Jay,12530,7.31
64576,16373,Richland,PA,Oil City,Venango,12531,7.68
62654,12546,North East,NY,New York,Dutchess,12532,11.01
75107,39041,Bolton,MS,Jackson,Hinds,12533,8.75
75660,40379,Stamping Ground,KY,Lexington,Scott,12534,14.2
81772,54558,Saint Germain,WI,,Vilas,12535,14.18
87219,66538,Seneca,KS,,Nemaha,12536,9.61
63455,14172,Wilson,NY,Buffalo,Niagara,12537,10.69
78275,46792,Warren,IN,Huntington,Huntington,12538,8.67
60843,7857,Netcong,NJ,New York,Morris,12539,11.87
77997,46157,Monrovia,IN,Indianapolis,Morgan,12540,10.38
82226,55375,Saint Bonifacius,MN,Minneapolis-St Paul,Hennepin,12541,14.67
94680,84745,La Verkin,UT,St. George,Washington,12542,14.06
58574,1984,Wenham,MA,Boston,Essex,12543,18.4
74785,38357,Michie,TN,,McNairy,12544,7.6
75864,41007,Mentor,KY,Cincinnati,Campbell,12545,10.63
64779,16858,Morris,PA,DuBois,Clearfield,12546,8.05
80716,51510,Carter Lake,IA,Omaha,Pottawattamie,12547,9.54
62212,11732,East Norwich,NY,New York,Nassau,12548,16.28
96207,90704,Avalon,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,12549,21.36
82461,55802,Duluth,MN,Duluth,Saint Louis,12550,11.29
89366,72088,Fairfield Bay,AR,,Van Buren,12551,9.03
99073,97101,Amity,OR,Portland,Yamhill,12552,14.34
64207,15636,Penn,PA,Pittsburgh,Westmoreland,12553,14.75
77191,44470,Southington,OH,Youngstown,Trumbull,12554,12.36
95775,89040,Overton,NV,Las Vegas,Clark,12555,13.15
62965,13116,Minoa,NY,Syracuse,Onondaga,12556,8.17
67318,22578,White Stone,VA,,Lancaster,12557,14.15
70248,28905,Marble,NC,,Cherokee,12558,10.35
73842,36351,New Brockton,AL,Enterprise,Coffee,12559,9.81
75664,40385,Waco,KY,Richmond,Madison,12560,13.28
77114,44288,Windham,OH,Akron,Portage,12561,9.14
81655,54406,Amherst,WI,Stevens Point,Portage,12562,14.41
70837,30055,Mansfield,GA,Atlanta,Jasper,12563,11.63
68190,24528,Brookneal,VA,Lynchburg,Campbell,12564,10.99
93393,80442,Fraser,CO,,Grand,12565,15.64
58298,1225,Cheshire,MA,Pittsfield,Berkshire,12566,10.88
71709,31831,Waverly Hall,GA,Columbus,Harris,12567,12.7
73206,34756,Montverde,FL,Orlando,Lake,12568,14.93
88796,70776,Saint Gabriel,LA,Baton Rouge,Iberville,12569,12.02
86031,63382,Vandalia,MO,Mexico,Audrain,12570,6.83
99113,97148,Yamhill,OR,Portland,Yamhill,12571,16.73
99776,98392,Suquamish,WA,Bremerton,Kitsap,12572,16.32
78718,47665,Owensville,IN,,Gibson,12573,10.51
78969,48096,Ray,MI,Detroit,Macomb,12574,14.03
60085,6018,Canaan,CT,Torrington,Litchfield,12575,9.98
61205,8836,Bridgewater,NJ,New York,Somerset,12576,15.31
78115,46371,Rolling Prairie,IN,Michigan City,La Porte,12577,12.25
81348,53521,Brooklyn,WI,Madison,Dane,12578,14.33
64562,16353,Washington,PA,,Clarion,12579,6.83
79332,48722,Bridgeport,MI,Saginaw,Saginaw,12580,11.71
99242,97385,Sublimity,OR,Salem,Marion,12581,16.52
77356,44847,Monroeville,OH,Norwalk,Huron,12582,9.85
93397,80447,Grand Lake,CO,,Grand,12583,15.84
62942,13080,Elbridge,NY,Syracuse,Onondaga,12584,8.15
58624,2110,Boston,MA,Boston,Suffolk,12585,25.31
96542,91906,Campo,CA,San Diego,San Diego,12586,12.86
98892,96755,Kapaau,HI,Hilo,Hawaii,12587,18.97
81570,54126,Morrison,WI,Green Bay,Brown,12588,12.77
82416,55741,Gilbert,MN,Duluth,Saint Louis,12589,10.85
63545,14471,Richmond,NY,Rochester,Ontario,12590,10.79
63755,14821,Campbell,NY,Corning,Steuben,12591,6.12
85567,62558,Pawnee,IL,Springfield,Sangamon,12592,10.35
88638,70515,Basile,LA,,Evangeline,12593,7.64
91166,75973,Center,TX,,Shelby,12594,6.04
82876,56467,Nevis,MN,,Hubbard,12595,13.77
78145,46501,Argos,IN,Plymouth,Marshall,12596,9.46
78280,46797,Woodburn,IN,Fort Wayne,Allen,12597,9.58
76715,43517,Edgerton,OH,,Williams,12598,8.91
79699,49332,Mecosta,MI,Big Rapids,Mecosta,12599,8.74
66913,21561,Swanton,MD,,Garrett,12600,13.25
85303,62069,Mount Olive,IL,St. Louis,Macoupin,12601,6.23
91876,77364,Point Blank,TX,,San Jacinto,12602,9.72
77478,45159,New Vienna,OH,Wilmington,Clinton,12603,10.26
59012,3048,Mason,NH,Manchester,Hillsborough,12604,13.36
77858,45850,Harrod,OH,Lima,Allen,12605,11.48
84814,61085,Stockton,IL,,Jo Daviess,12606,5.88
60011,5764,Poultney,VT,Rutland,Rutland,12607,8
62589,12466,Port Ewen,NY,Kingston,Ulster,12608,10.01
65972,19505,Washington,PA,Reading,Berks,12609,13.09
78939,48063,Columbus,MI,Detroit,Saint Clair,12610,16.95
87350,66861,Marion,KS,,Marion,12611,10.36
59411,4254,Livermore Falls,ME,Lewiston,Androscoggin,12612,6.26
60559,7046,Mountain Lakes,NJ,New York,Morris,12613,16.57
64557,16346,Cranberry,PA,Oil City,Venango,12614,8.68
89691,72662,Omaha,AR,Harrison,Boone,12615,12.16
62603,12484,Marbletown,NY,Kingston,Ulster,12616,12.79
97200,93271,Three Rivers,CA,Visalia,Tulare,12617,17.21
68171,24486,Weyers Cave,VA,Staunton,Augusta,12618,12.56
75502,40056,Pewee Valley,KY,Louisville/Jefferson County,Oldham,12619,12.03
81949,54872,Siren,WI,,Burnett,12620,11.13
93457,80535,Laporte,CO,Fort Collins,Larimer,12621,17.81
60981,8092,Eagleswood,NJ,New York,Ocean,12622,13.08
61076,8403,Longport,NJ,Atlantic City,Atlantic,12623,11.03
92451,78417,Corpus Christi,TX,Corpus Christi,Nueces,12624,7.46
99250,97396,Willamina,OR,Portland,Yamhill,12625,11.99
76738,43542,Monclova,OH,Toledo,Lucas,12626,11.35
81998,54949,Manawa,WI,,Waupaca,12627,11.94
78470,47161,New Salisbury,IN,Louisville/Jefferson County,Harrison,12628,10.36
90996,75630,Avinger,TX,,Cass,12629,6.71
99942,98648,Stevenson,WA,Portland,Skamania,12630,15.18
65328,18051,Weisenberg,PA,Allentown,Lehigh,12631,12.79
64858,17026,Bethel,PA,Lebanon,Lebanon,12632,13.02
64894,17063,Armagh,PA,Lewistown,Mifflin,12633,9.75
87710,67661,Phillipsburg,KS,,Phillips,12634,7.76
85546,62535,Forsyth,IL,Decatur,Macon,12635,8.19
62641,12529,Hillsdale,NY,Hudson,Columbia,12636,11.05
66546,20676,Port Republic,MD,Washington,Calvert,12637,15.34
79013,48145,La Salle,MI,Monroe,Monroe,12638,13.62
90397,74435,Gore,OK,Fort Smith,Sequoyah,12639,10.28
63294,13787,Colesville,NY,Binghamton,Broome,12640,8.18
93392,80440,Fairplay,CO,Denver,Park,12641,15.68
63396,14062,Hanover,NY,Jamestown,Chautauqua,12642,9.08
73581,35741,Huntsville,AL,Huntsville,Madison,12643,14.08
77453,45120,Felicity,OH,Cincinnati,Clermont,12644,9.95
93818,81615,Snowmass Village,CO,Glenwood Springs,Pitkin,12645,7.82
99652,98240,Custer,WA,Bellingham,Whatcom,12646,21.8
71210,30567,Pendergrass,GA,Jefferson,Jackson,12647,13.58
79206,48436,Gaines,MI,Flint,Genesee,12648,12.09
82939,56567,New York Mills,MN,Fergus Falls,Otter Tail,12649,9.75
95919,89444,Wellington,NV,Gardnerville Ranchos,Douglas,12650,17.5
69054,26541,Maidsville,WV,Morgantown,Monongalia,12651,11.35
78258,46773,Monroeville,IN,Fort Wayne,Allen,12652,9.86
60821,7832,Knowlton,NJ,Allentown,Warren,12653,12.92
69198,27053,Mount Airy,NC,Mount Airy,Surry,12654,10.23
76626,43318,De Graff,OH,Bellefontaine,Logan,12655,10.84
85047,61547,Mapleton,IL,Peoria,Peoria,12656,10.47
77081,44234,Hiram,OH,Akron,Portage,12657,12.08
63863,15052,Industry,PA,Pittsburgh,Beaver,12658,10.22
78641,47520,Cannelton,IN,,Perry,12659,9.82
84579,60551,Sheridan,IL,Ottawa,La Salle,12660,11.89
85307,62075,Nokomis,IL,,Montgomery,12661,6.02
66737,21034,Darlington,MD,Baltimore,Harford,12662,13.69
81195,53076,Richfield,WI,Milwaukee,Washington,12663,16.55
58398,1518,Fiskdale,MA,Worcester,Worcester,12664,15.38
67197,22213,Arlington,VA,Washington,Arlington,12665,21.34
84961,61422,Bushnell,IL,Macomb,McDonough,12666,5.65
87590,67449,Herington,KS,,Dickinson,12667,7.39
91422,76470,Ranger,TX,,Eastland,12668,4.87
79819,49622,Central Lake,MI,,Antrim,12669,11.65
81539,54015,Hammond,WI,Minneapolis-St Paul,Saint Croix,12670,14.01
82483,55917,Blooming Prairie,MN,Owatonna,Steele,12671,11.22
92971,79501,Anson,TX,Abilene,Jones,12672,5.06
64012,15312,Independence,PA,Pittsburgh,Washington,12673,11.2
90957,75496,Wolfe City,TX,Dallas-Fort Worth,Hunt,12674,7.64
63316,13825,Otego,NY,Oneonta,Otsego,12675,9.27
62760,12809,Argyle,NY,Glens Falls,Washington,12676,8.41
68007,24137,Penhook,VA,Roanoke,Franklin,12677,13.71
81180,53058,Nashotah,WI,Milwaukee,Waukesha,12678,14.71
91512,76640,Waco,TX,Waco,McLennan,12679,9.62
97170,93235,Ivanhoe,CA,Visalia,Tulare,12680,12.26
63429,14125,Oakfield,NY,Batavia,Genesee,12681,6.85
66796,21140,Riva,MD,Baltimore,Anne Arundel,12682,16.77
76720,43522,Grand Rapids,OH,Toledo,Wood,12683,10.21
62738,12775,Rock Hill,NY,,Sullivan,12684,8.98
65436,18346,Coolbaugh,PA,East Stroudsburg,Monroe,12685,8.7
70479,29439,Folly Beach,SC,Charleston,Charleston,12686,20.82
81537,54013,Glenwood City,WI,Minneapolis-St Paul,Saint Croix,12687,13.43
70901,30124,Cave Spring,GA,Rome,Floyd,12688,12.02
74132,37049,Cross Plains,TN,Nashville,Robertson,12689,13.12
89091,71435,Grayson,LA,,Caldwell,12690,6.82
90913,75446,Honey Grove,TX,,Fannin,12691,6.65
97211,93285,Wofford Heights,CA,Bakersfield,Kern,12692,11.68
66250,20158,Hamilton,VA,Washington,Loudoun,12693,18.14
76688,43447,Millbury,OH,Toledo,Wood,12694,10.09
81951,54874,Poplar,WI,Duluth,Douglas,12695,13.34
95015,85631,San Manuel,AZ,Phoenix,Pinal,12696,7.97
59366,4097,North Yarmouth,ME,Portland,Cumberland,12697,13.5
84929,61360,Seneca,IL,Ottawa,La Salle,12698,10.22
63042,13308,Vienna,NY,Utica,Oneida,12699,8.75
68559,25315,Chesapeake,WV,Charleston,Kanawha,12700,8.3
76956,44040,Gates Mills,OH,Cleveland,Cuyahoga,12701,10.96
78710,47638,Wadesville,IN,Evansville,Posey,12702,11.84
83874,59011,Big Timber,MT,,Sweet Grass,12703,15.69
84080,59474,Shelby,MT,,Toole,12704,15.74
58303,1235,Hinsdale,MA,Pittsfield,Berkshire,12705,10.52
77626,45369,South Vienna,OH,Springfield,Clark,12706,14.36
88728,70653,Merryville,LA,De Ridder,Beauregard,12707,8.27
59829,5149,Ludlow,VT,Claremont,Windsor,12708,12.73
73349,35148,Sumiton,AL,Birmingham,Walker,12709,8.74
79885,49715,Brimley,MI,Sault Ste. Marie,Chippewa,12710,8.3
74121,37035,Chapmansboro,TN,Nashville,Cheatham,12711,12.75
81776,54562,Three Lakes,WI,,Oneida,12712,13.87
88987,71260,Marion,LA,Monroe,Union,12713,9.96
90018,73438,Healdton,OK,Ardmore,Carter,12714,6.56
74200,37144,Petersburg,TN,,Lincoln,12715,9.86
74223,37183,Wartrace,TN,Shelbyville,Bedford,12716,12.76
61029,8247,Stone Harbor,NJ,Ocean City,Cape May,12717,15.73
63225,13667,Norfolk,NY,Ogdensburg,Saint Lawrence,12718,3.89
82872,56461,Laporte,MN,,Hubbard,12719,12.11
