,Region,RegionName,StateName,MSAName,CountyName,CityName,ForecastYoYPctChange
7467,City,Albany,MO,NA,Gentry,Albany,2.933240612
7468,City,Albany,OR,Albany,Linn,Albany,7.830298334
7469,City,Albion,IN,Kendallville,Noble,Albion,14.88834154
7470,City,Aldan,PA,Philadelphia,Delaware,Aldan,8.897594078
7471,City,Aldine,TX,Houston,Harris,Aldine,3.269904459
7472,City,Alexandria,IN,Indianapolis,Madison,Alexandria,-2.457142857
7473,City,Alexandria,NH,Claremont,Grafton,Alexandria,4.211477152
7474,City,Algona,WA,Seattle,King,Algona,11.28452419
7475,City,Allentown,NJ,New York,Monmouth,Allentown,7.180564263
7476,City,Allyn,WA,Shelton,Mason,Allyn,7.841158537
7477,City,Alpine,AZ,NA,Apache,Alpine,4.464641886
7478,City,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Altadena,4.634502924
7479,City,Alto,NM,NA,Lincoln,Alto,-0.192854885
7480,City,Amagansett,NY,New York,Suffolk,Amagansett,8.795153901
7481,City,Amana,IA,NA,Iowa,Amana,2.650862069
7482,City,Amanda,OH,Columbus,Fairfield,Amanda,7.631233596
7483,City,Ames,IA,Ames,Story,Ames,3.042035398
7484,City,Amherst,NY,Buffalo,Erie,Amherst,6.534534535
7485,City,Angola,NY,Buffalo,Erie,Angola,12.56453029
7486,City,Anna,TX,Dallas-Fort Worth,Collin,Anna,8.659430122
7487,Neighborhood,Annandale,NJ,New York,Hunterdon,Clinton,7.005030743
7488,City,Anson,TX,Abilene,Jones,Anson,1.245696401
7489,City,Ansonia,CT,New Haven,New Haven,Ansonia,6.115002614
7490,City,Anthony,TX,El Paso,El Paso,Anthony,0.184407796
7491,City,Apache Junction,AZ,Phoenix,Pinal,Apache Junction,5.200895077
7492,City,Appleton,WI,Appleton,Outagamie,Appleton,0.800799467
7493,City,Arcadia,FL,Arcadia,De Soto,Arcadia,2.827118644
7494,City,Arcadia,MI,NA,Manistee,Arcadia,11.27751938
7495,City,Arden Hills,MN,Minneapolis-St Paul,Ramsey,Arden Hills,5.153956835
7496,City,Argos,IN,Plymouth,Marshall,Argos,3.523906409
7497,City,Arlington,VA,Washington,Arlington,Arlington,3.983190755
7498,City,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Artesia,5.643771626
7499,City,Ashland,NH,Claremont,Grafton,Ashland,4.387409201
7500,City,Ashland,OR,Medford,Jackson,Ashland,3.331013484
7501,City,Ashtabula,OH,Ashtabula,Ashtabula,Ashtabula,-5.195266272
7502,City,Atherton,CA,San Francisco,San Mateo,Atherton,6.776758056
7503,City,Atkins,VA,NA,Smyth,Atkins,2.847533632
7504,City,Atlanta,TX,NA,Cass,Atlanta,4.251221896
7505,City,Auburn,KS,Topeka,Shawnee,Auburn,1.391255605
7506,City,Auburndale,FL,Lakeland,Polk,Auburndale,6.667501565
7507,City,Aumsville,OR,Salem,Marion,Aumsville,5.54591195
7508,City,Avila Beach,CA,San Luis Obispo,San Luis Obispo,Avila Beach,5.276790724
7509,City,Avon Park,FL,Sebring,Highlands,Avon Park,3.558247903
7510,City,Bahama,NC,Durham,Durham,Bahama,5.615500945
7511,City,Baldwin,NY,New York,Nassau,Baldwin,8.571862585
7512,City,Baldwin,WI,Minneapolis-St Paul,Saint Croix,Baldwin,9.619047619
7513,City,Baldwin City,KS,Lawrence,Douglas,Baldwin City,1.46879835
7514,City,Ballston,NY,Albany,Saratoga,Ballston,2.640997831
7515,City,Ballwin,MO,St. Louis,Saint Louis,Ballwin,2.350053744
7516,Neighborhood,Baltic,CT,New London,New London,Sprague,6.023952096
7517,City,Baltimore,OH,Columbus,Fairfield,Baltimore,6.165370658
7518,City,Batavia,IL,Chicago,Kane,Batavia,6.178021226
7519,Neighborhood,Bay Shore,NY,New York,Suffolk,Islip,6.708773087
7520,City,Bayside,CA,Eureka,Humboldt,Bayside,3.171733581
7521,City,Beaverton,OR,Portland,Washington,Beaverton,2.95538262
7522,City,Beccaria,PA,DuBois,Clearfield,Beccaria,7.500990099
7523,City,Bedford,MA,Boston,Middlesex,Bedford,4.474775297
7524,City,Beecher,IL,Chicago,Will,Beecher,9.485431556
7525,City,Bel Air,MD,Baltimore,Harford,Bel Air,4.32209377
7526,City,Belen,NM,Albuquerque,Valencia,Belen,3.310548523
7527,City,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Bell,9.165800661
7528,City,Bellaire,TX,Houston,Harris,Bellaire,1.124638046
7529,City,Belleair Bluffs,FL,Tampa,Pinellas,Belleair Bluffs,5.200241741
7530,City,Beltsville,MD,Washington,Prince Georges,Beltsville,5.727878788
7531,City,Ben Lomond,CA,Santa Cruz,Santa Cruz,Ben Lomond,8.173487424
7532,City,Bensalem,PA,Philadelphia,Bucks,Bensalem,5.751417004
7533,City,Benson,NC,Raleigh,Johnston,Benson,9.555107527
7534,City,Bentonville,VA,Washington,Warren,Bentonville,8.115433404
7535,City,Bessemer City,NC,Charlotte,Gaston,Bessemer City,8.031161473
7536,City,Beverly,MA,Boston,Essex,Beverly,8.059991274
7537,City,Beverly Hills,TX,Waco,McLennan,Beverly Hills,6.376988984
7538,City,Big Bear City,CA,Riverside,San Bernardino,Big Bear City,7.114130435
7539,City,Black Canyon City,AZ,Prescott,Yavapai,Black Canyon City,3.279396985
7540,City,Blairs,VA,Danville,Pittsylvania,Blairs,2.427167113
7541,City,Blandinsville,IL,Macomb,McDonough,Blandinsville,-1.932926829
7542,City,Blasdell,NY,Buffalo,Erie,Blasdell,9.98381877
7543,City,Blue River,OR,Eugene,Lane,Blue River,-0.909704941
7544,City,Bluemont,VA,Washington,Clarke,Bluemont,4.608092813
7545,City,Bonaire,GA,Warner Robins,Houston,Bonaire,1.895076202
7546,City,Bonita,CA,San Diego,San Diego,Bonita,3.414347373
7547,City,Bonita Springs,FL,Fort Myers,Lee,Bonita Springs,3.021359807
7548,City,Boulder,CO,Boulder,Boulder,Boulder,5.878568445
7549,City,Bourg,LA,Houma,Terrebonne,Bourg,-3.465032875
7550,City,Bowie,MD,Washington,Prince Georges,Bowie,5.484393064
7551,City,Bowling Green,VA,Richmond,Caroline,Bowling Green,9.679822123
7552,City,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,Boynton Beach,4.830819405
7553,City,Bradner,OH,Toledo,Wood,Bradner,8.203679369
7554,City,Bremen,OH,Columbus,Fairfield,Bremen,4.099141296
7555,City,Brenham,TX,Brenham,Washington,Brenham,4.491066594
7556,City,Brentwood,TN,Nashville,Williamson,Brentwood,2.936240554
7557,City,Bridge City,TX,Beaumont,Orange,Bridge City,4.739257101
7558,City,Brielle,NJ,New York,Monmouth,Brielle,5.54140023
7559,Neighborhood,Brightwaters,NY,New York,Suffolk,Islip,14.42508711
7560,City,Brookfield,IL,Chicago,Cook,Brookfield,4.971428571
7561,City,Brookhaven,MS,Brookhaven,Lincoln,Brookhaven,11.04906937
7562,City,Brooklyn,MI,Jackson,Jackson,Brooklyn,5.411796832
7563,City,Browerville,MN,NA,Todd,Browerville,5.502525253
7564,City,Browns Mills,NJ,Philadelphia,Burlington,Browns Mills,6.779861111
7565,City,Brownton,MN,Hutchinson,McLeod,Brownton,11.03607897
7566,City,Buellton,CA,Santa Maria-Santa Barbara,Santa Barbara,Buellton,3.394832669
7567,City,Bullhead City,AZ,Lake Havasu City,Mohave,Bullhead City,7.188101983
7568,City,Bunker Hill,IN,Peru,Miami,Bunker Hill,-0.689557855
7569,City,Burgettstown,PA,Pittsburgh,Washington,Burgettstown,3.774647887
7570,City,Burney,CA,Redding,Shasta,Burney,4.547131148
7571,City,Burns Harbor,IN,Chicago,Porter,Burns Harbor,10.59235326
7572,City,Butler,MO,Kansas City,Bates,Butler,14.32518337
7573,Neighborhood,Byfield,MA,Boston,Essex,Newbury,8.392807746
7574,City,Caldwell,ID,Boise City,Canyon,Caldwell,-1.058176101
7575,City,Caledonia,OH,Marion,Marion,Caledonia,-0.953468697
7576,City,Calverton,NY,New York,Suffolk,Calverton,2.193506828
7577,City,Cambria,WI,Madison,Columbia,Cambria,12.4733771
7578,City,Cameron,WI,NA,Barron,Cameron,2.075737265
7579,City,Canal Winchester,OH,Columbus,Franklin,Canal Winchester,4.831392842
7580,City,Cannelton,IN,NA,Perry,Cannelton,1.343908629
7581,Neighborhood,Canoga Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,5.865503658
7582,City,Canonsburg,PA,Pittsburgh,Washington,Canonsburg,5.177991137
7583,City,Cape Carteret,NC,Morehead City,Carteret,Cape Carteret,-1.278879813
7584,City,Cape Coral,FL,Fort Myers,Lee,Cape Coral,2.052912406
7585,City,Capitola,CA,Santa Cruz,Santa Cruz,Capitola,5.938170122
7586,City,Carlisle,OH,Cincinnati,Warren,Carlisle,7.994520548
7587,City,Carlisle,PA,Harrisburg,Cumberland,Carlisle,3.794026136
7588,City,Carlton,OR,Portland,Yamhill,Carlton,1.882190095
7589,City,Carnation,WA,Seattle,King,Carnation,6.960828747
7590,City,Carson City,NV,Carson City,Carson City,Carson City,7.092241092
7591,City,Cartersville,GA,Atlanta,Bartow,Cartersville,12.41358025
7592,City,Carterville,MO,Joplin,Jasper,Carterville,1.707246377
7593,City,Casco,WI,Green Bay,Kewaunee,Casco,4.524691358
7594,City,Castro Valley,CA,San Francisco,Alameda,Castro Valley,5.412059132
7595,City,Cataula,GA,Columbus,Harris,Cataula,2.779802956
7596,City,Cathedral City,CA,Riverside,Riverside,Cathedral City,4.647079398
7597,City,Catlin,IL,Danville,Vermilion,Catlin,-1.703821656
7598,City,Cave Creek,AZ,Phoenix,Maricopa,Cave Creek,4.348526388
7599,City,Cedar City,UT,Cedar City,Iron,Cedar City,-0.550759013
7600,City,Cedar Mill,OR,Portland,Washington,Cedar Mill,3.098508441
7601,City,Cedar Springs,MI,Grand Rapids,Kent,Cedar Springs,5.270560191
7602,City,Center Point,IA,Cedar Rapids,Linn,Center Point,1.240906695
7603,Neighborhood,Centerville,MA,Cape Cod,Barnstable,Barnstable,11.18921862
7604,City,Chantilly,VA,Washington,Loudoun,Chantilly,3.566316973
7605,City,Charlestown,RI,Providence,Washington,Charlestown,6.786827957
7606,City,Charlotte Hall,MD,Washington,Charles,Charlotte Hall,5.512241055
7607,City,Cherry Grove,OH,Cincinnati,Hamilton,Cherry Grove,4.832572298
7608,City,Chesapeake Beach,MD,Washington,Calvert,Chesapeake Beach,4.362846642
7609,City,Chester,MA,Springfield,Hampden,Chester,15.31278993
7610,City,Chestertown,MD,NA,Kent,Chestertown,4.301460198
7611,City,Chickasaw,AL,Mobile,Mobile,Chickasaw,7.709125475
7612,City,Chicopee,MA,Springfield,Hampden,Chicopee,6.518353726
7613,City,Chillicothe,MO,NA,Livingston,Chillicothe,0.492596249
7614,City,Chiloquin,OR,Klamath Falls,Klamath,Chiloquin,7.915243101
7615,City,Christiana,TN,Nashville,Rutherford,Christiana,8.762200957
7616,City,Chubbuck,ID,Pocatello,Bannock,Chubbuck,1.696522655
7617,City,Church Hill,TN,Kingsport,Hawkins,Church Hill,3.758139535
7618,City,Clackamas,OR,Portland,Clackamas,Clackamas,2.965493444
7619,City,Clanton,AL,Birmingham,Chilton,Clanton,0.255075022
7620,City,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Claremont,5.407802455
7621,City,Clarendon Hills,IL,Chicago,Du Page,Clarendon Hills,1.852823851
7622,City,Clarinda,IA,NA,Page,Clarinda,2.820209974
7623,City,Claude,TX,Amarillo,Armstrong,Claude,1.729216152
7624,City,Claverack,NY,Hudson,Columbia,Claverack,5.94109126
7625,City,Clayton,NM,NA,Union,Clayton,-0.827826087
7626,City,Clayton,WA,Spokane,Stevens,Clayton,4.855104281
7627,City,Clear Lake,IN,Angola,Steuben,Clear Lake,1.359472196
7628,City,Clear Lake,MN,Minneapolis-St Paul,Sherburne,Clear Lake,4.296160878
7629,City,Clearfield,PA,DuBois,Clearfield,Clearfield,5.200564972
7630,City,Clearwater,KS,Wichita,Sedgwick,Clearwater,1.957264957
7631,City,Clinton,LA,Baton Rouge,East Feliciana,Clinton,0.504046243
7632,City,Clintonville,WI,NA,Waupaca,Clintonville,3.393464052
7633,City,Coal City,WV,Beckley,Raleigh,Coal City,0.325900515
7634,City,Colchester,IL,Macomb,McDonough,Colchester,2.116803279
7635,City,Collegedale,TN,Chattanooga,Hamilton,Collegedale,5.878295255
7636,City,Colleyville,TX,Dallas-Fort Worth,Tarrant,Colleyville,3.091452481
7637,City,Columbia,TN,Nashville,Maury,Columbia,9.96528173
7638,City,Columbia City,IN,Fort Wayne,Whitley,Columbia City,6.789021164
7639,City,Colwich,KS,Wichita,Sedgwick,Colwich,-0.508960573
7640,City,Concord,MI,Jackson,Jackson,Concord,7.862566439
7641,City,Conley,GA,Atlanta,Dekalb,Conley,11.29426434
7642,City,Conoy,PA,Lancaster,Lancaster,Conoy,3.178751259
7643,City,Conquest,NY,Auburn,Cayuga,Conquest,3.356581532
7644,City,Convoy,OH,Van Wert,Van Wert,Convoy,-4.873840445
7645,City,Conway,MA,Greenfield Town,Franklin,Conway,11.72834646
7646,City,Conway,SC,Myrtle Beach,Horry,Conway,5.443278689
7647,City,Cool Ridge,WV,Beckley,Raleigh,Cool Ridge,0.467071057
7648,City,Coopersville,MI,Grand Rapids,Ottawa,Coopersville,9.881637876
7649,City,Cordova,AL,Birmingham,Walker,Cordova,-5.553191489
7650,City,Cornville,AZ,Prescott,Yavapai,Cornville,5.952495697
7651,City,Corydon,IN,Louisville/Jefferson County,Harrison,Corydon,-0.395683453
7652,City,Coshocton,OH,Coshocton,Coshocton,Coshocton,3.76084408
7653,City,Cosmopolis,WA,Aberdeen,Grays Harbor,Cosmopolis,0.183026585
7654,City,Council Bluffs,IA,Omaha,Pottawattamie,Council Bluffs,1.963549921
7655,City,Coweta,OK,Tulsa,Wagoner,Coweta,6.726070039
7656,City,Cranford,NJ,New York,Union,Cranford,5.767346098
7657,City,Cranston,RI,Providence,Providence,Cranston,7.494127177
7658,City,Crescent,PA,Pittsburgh,Allegheny,Crescent,5.234600262
7659,City,Crescent Springs,KY,Cincinnati,Kenton,Crescent Springs,2.457103949
7660,City,Crisfield,MD,Salisbury,Somerset,Crisfield,9.130315501
7661,City,Crosby,MN,Brainerd,Crow Wing,Crosby,15.73520249
7662,City,Crosby,TX,Houston,Harris,Crosby,2.716304348
7663,City,Crossville,TN,Crossville,Cumberland,Crossville,-0.265557164
7664,City,Crowley,TX,Dallas-Fort Worth,Tarrant,Crowley,10.21832579
7665,City,Crown Point,IN,Chicago,Lake,Crown Point,8.831445401
7666,City,Cudahy,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Cudahy,8.213295748
7667,City,Cullowhee,NC,Cullowhee,Jackson,Cullowhee,3.463157895
7668,City,Custer,WI,Stevens Point,Portage,Custer,1.567239636
7669,City,Daingerfield,TX,NA,Morris,Daingerfield,5.781209781
7670,City,Dallastown,PA,York,York,Dallastown,7.178353659
7671,City,Daly City,CA,San Francisco,San Mateo,Daly City,11.36741663
7672,City,Damascus,PA,NA,Wayne,Damascus,-0.173857868
7673,City,Danbury,CT,Stamford,Fairfield,Danbury,6.374551971
7674,City,Danvers,MA,Boston,Essex,Danvers,8.667708799
7675,City,Danville,IA,Burlington,Des Moines,Danville,2.806697108
7676,City,Dayton,OH,Dayton,Montgomery,Dayton,4.402061856
7677,City,Dayton,TN,Dayton,Rhea,Dayton,11.3508937
7678,City,Dayton,VA,Harrisonburg,Rockingham,Dayton,3.889129259
7679,City,Deale,MD,Baltimore,Anne Arundel,Deale,3.309565728
7680,City,Deerfield,IL,Chicago,Lake,Deerfield,2.019843101
7681,City,Defiance,OH,Defiance,Defiance,Defiance,-0.209745763
7682,City,Delano,TN,Cleveland,Polk,Delano,6.249562172
7683,City,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,Delray Beach,6.893649974
7684,City,Deltaville,VA,NA,Middlesex,Deltaville,0.798260288
7685,City,Dennis,MA,Cape Cod,Barnstable,Dennis,11.79777113
7686,City,Depauw,IN,Louisville/Jefferson County,Harrison,Depauw,0.309640523
7687,City,Discovery Bay,CA,San Francisco,Contra Costa,Discovery Bay,9.612466578
7688,City,Doniphan,NE,Grand Island,Hall,Doniphan,2.971897968
7689,City,Dowell,MD,Washington,Calvert,Dowell,4.712302228
7690,City,Doylestown,OH,Wooster,Wayne,Doylestown,3.699609883
7691,City,Dracut,MA,Boston,Middlesex,Dracut,9.389407162
7692,City,Duane,NY,Albany,Schenectady,Duane,4.444343891
7693,City,Dudley,MA,Worcester,Worcester,Dudley,8.93952073
7694,City,Duncanville,TX,Dallas-Fort Worth,Dallas,Duncanville,9.757488479
7695,City,Dundas,MN,Faribault,Rice,Dundas,5.164539654
7696,City,Dunkirk,OH,NA,Hardin,Dunkirk,2.878205128
7697,City,Durant,IA,NA,Cedar,Durant,-1.291856678
7698,City,Durant,OK,Durant,Bryan,Durant,0.98510882
7699,City,Durham,NY,NA,Greene,Durham,2.600595238
7700,City,Eagle Mountain,UT,Provo,Utah,Eagle Mountain,5.20584538
7701,City,Eagle Pass,TX,Eagle Pass,Maverick,Eagle Pass,1.812788906
7702,City,East Kingston,NH,Boston,Rockingham,East Kingston,10.03187876
7703,City,East Leroy,MI,Battle Creek,Calhoun,East Leroy,8.8626339
7704,City,East Mc Keesport,PA,Pittsburgh,Allegheny,East Mc Keesport,6.861720067
7705,Neighborhood,East Walpole,MA,Boston,Norfolk,Walpole,7.340105489
7706,City,Eaton,CO,Greeley,Weld,Eaton,3.701702685
7707,City,Edgewood,FL,Orlando,Orange,Edgewood,1.664642375
7708,City,Edgewood,OH,Ashtabula,Ashtabula,Edgewood,1.404450262
7709,City,Edinburg,NY,Albany,Saratoga,Edinburg,0.378971963
7710,City,Edon,OH,NA,Williams,Edon,2.076233184
7711,City,Edwardsburg,MI,South Bend,Cass,Edwardsburg,3.164926931
7712,City,El Campo,TX,El Campo,Wharton,El Campo,1.242057489
7713,City,El Dorado Springs,MO,NA,Cedar,El Dorado Springs,3.048076923
7714,City,Elizabeth,NJ,New York,Union,Elizabeth,8.143825301
7715,City,Elk Mound,WI,Menomonie,Dunn,Elk Mound,2.750135208
7716,City,Elko,NV,Elko,Elko,Elko,1.025363825
7717,City,Ellicott City,MD,Baltimore,Howard,Ellicott City,3.268255481
7718,City,Elm Springs,AR,Fayetteville,Washington,Elm Springs,6.231211916
7719,City,Elma,NY,Buffalo,Erie,Elma,4.363886703
7720,City,Elmont,NY,New York,Nassau,Elmont,10.06997743
7721,City,Elmwood,WI,Minneapolis-St Paul,Pierce,Elmwood,19.84305994
7722,City,Elwood,IL,Chicago,Will,Elwood,7.558239399
7723,City,Endicott,NY,Binghamton,Broome,Endicott,-3.709511568
7724,City,Englewood Cliffs,NJ,New York,Bergen,Englewood Cliffs,4.797257998
7725,City,Estill Springs,TN,Tullahoma,Franklin,Estill Springs,5.944700461
7726,City,Evanston,WY,Evanston,Uinta,Evanston,-3.294865526
7727,City,Evansville,IN,Evansville,Vanderburgh,Evansville,3.87166236
7728,City,Evensville,TN,Dayton,Rhea,Evensville,13.16157205
7729,City,Exton,PA,Philadelphia,Chester,Exton,4.204460035
7730,City,Fair Play,SC,Seneca,Oconee,Fair Play,-5.581499775
7731,City,Fairburn,GA,Atlanta,Fulton,Fairburn,5.322640345
7732,City,Fairland,IN,Indianapolis,Shelby,Fairland,1.462879277
7733,City,Fairview,TX,Dallas-Fort Worth,Collin,Fairview,5.810123735
7734,City,Fairview,WV,Fairmont,Marion,Fairview,6.717827627
7735,City,Fairview Heights,IL,St. Louis,Saint Clair,Fairview Heights,7.578757876
7736,City,Faison,NC,NA,Duplin,Faison,2.400267738
7737,City,Fall River,MA,Providence,Bristol,Fall River,7.489855072
7738,City,Fallston,MD,Baltimore,Harford,Fallston,3.513555787
7739,City,Farmdale,OH,Youngstown,Trumbull,Farmdale,11.47084806
7740,City,Farmersburg,IN,Terre Haute,Sullivan,Farmersburg,5.788540246
7741,City,Farmerville,LA,Monroe,Union,Farmerville,4.431711146
7742,City,Farmingdale,NY,New York,Nassau,Farmingdale,8.249658003
7743,City,Farmington,MN,Minneapolis-St Paul,Dakota,Farmington,5.37732475
7744,City,Fayetteville,AR,Fayetteville,Washington,Fayetteville,9.44113407
7745,City,Fenton,MO,St. Louis,Saint Louis,Fenton,4.75154185
7746,City,Ferdinand,IN,Jasper,Dubois,Ferdinand,7.517893315
7747,City,Fernley,NV,Fernley,Lyon,Fernley,13.16817063
7748,City,Finneytown,OH,Cincinnati,Hamilton,Finneytown,7.449920509
7749,City,Fircrest,WA,Seattle,Pierce,Fircrest,8.269941891
7750,City,Firestone,CO,Greeley,Weld,Firestone,3.49323973
7751,City,Flagler Beach,FL,Daytona Beach,Flagler,Flagler Beach,2.672391445
7752,City,Flagstaff,AZ,Flagstaff,Coconino,Flagstaff,5.639169626
7753,City,Fletcher,NC,Asheville,Henderson,Fletcher,4.613423322
7754,City,Flintstone,MD,Cumberland,Allegany,Flintstone,-0.146173689
7755,City,Flora,MS,Jackson,Madison,Flora,4.632856254
7756,City,Florence,MT,NA,Ravalli,Florence,-5.326080477
7757,City,Florissant,MO,St. Louis,Saint Louis,Florissant,8.268817204
7758,City,Flovilla,GA,Atlanta,Butts,Flovilla,17.17724551
7759,City,Foley,MN,St. Cloud,Benton,Foley,8.798938288
7760,City,Forest Hill,MD,Baltimore,Harford,Forest Hill,3.754391016
7761,City,Forest Hills,MI,Grand Rapids,Kent,Forest Hills,1.995720399
7762,City,Forest Hills,PA,Pittsburgh,Allegheny,Forest Hills,10.19801223
7763,City,Forsyth,MO,Branson,Taney,Forsyth,-3.626373626
7764,City,Forsyth,MT,NA,Rosebud,Forsyth,4.645431685
7765,City,Fort Covington,NY,Malone,Franklin,Fort Covington,1.146648045
7766,City,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,Fort Lauderdale,4.983290488
7767,City,Fort Mill,SC,Charlotte,York,Fort Mill,3.478958631
7768,City,Fort Myers,FL,Fort Myers,Lee,Fort Myers,1.280038296
7769,City,Fort Oglethorpe,GA,Chattanooga,Catoosa,Fort Oglethorpe,11.44165946
7770,City,Foster,RI,Providence,Providence,Foster,7.76285347
7771,City,Foster City,CA,San Francisco,San Mateo,Foster City,9.360239338
7772,City,Fowler,IN,Lafayette-West Lafayette,Benton,Fowler,11.17631918
7773,City,Foxboro,WI,Duluth,Douglas,Foxboro,3.40625
7774,City,Framingham,MA,Boston,Middlesex,Framingham,8.622908922
7775,City,Franconia,VA,Washington,Fairfax,Franconia,4.332596685
7776,City,Franklin,IL,Jacksonville,Morgan,Franklin,1.291338583
7777,City,Franklin,NC,NA,Macon,Franklin,0.507544582
7778,City,Franklin,NJ,New York,Somerset,Franklin,5.353799392
7779,City,Fraser,MI,Detroit,Macomb,Fraser,7.778137128
7780,City,Fredon,NJ,New York,Sussex,Fredon,14.10576923
7781,City,Freeland,MI,Saginaw,Saginaw,Freeland,8.281973203
7782,City,Fridley,MN,Minneapolis-St Paul,Anoka,Fridley,7.967431193
7783,City,Galesburg,IL,Galesburg,Knox,Galesburg,1.081889764
7784,City,Galeville,NY,Syracuse,Onondaga,Galeville,4.623818526
7785,City,Garden City,KS,Garden City,Finney,Garden City,5.847260274
7786,City,Garden City,NY,New York,Nassau,Garden City,3.205544726
7787,City,Gardendale,AL,Birmingham,Jefferson,Gardendale,1.211176088
7788,City,Gardner,MA,Worcester,Worcester,Gardner,12.67610903
7789,City,Gardnerville,NV,Gardnerville Ranchos,Douglas,Gardnerville,12.23451202
7790,City,Garfield,AR,Fayetteville,Benton,Garfield,5.818223867
7791,City,Garfield Heights,OH,Cleveland,Cuyahoga,Garfield Heights,2.456418384
7792,City,Gates Mills,OH,Cleveland,Cuyahoga,Gates Mills,0.618839428
7793,City,Gaylord,MI,NA,Otsego,Gaylord,7.513937282
7794,City,Georgetown,KY,Lexington,Scott,Georgetown,7.687014428
7795,City,German Flatts,NY,Utica,Herkimer,German Flatts,13.16014559
7796,City,Germantown,MD,Washington,Montgomery,Germantown,4.132298346
7797,City,Germantown,OH,Dayton,Montgomery,Germantown,3.093451067
7798,City,Gerrardstown,WV,Hagerstown,Berkeley,Gerrardstown,11.01728553
7799,City,Gibraltar,MI,Detroit,Wayne,Gibraltar,2.702686567
7800,City,Gibson City,IL,Champaign-Urbana,Ford,Gibson City,-0.794816415
7801,City,Gilford,NH,Laconia,Belknap,Gilford,4.04484127
7802,City,Glen Allen,VA,Richmond,Henrico,Glen Allen,3.3722116
7803,City,Glencoe,MN,Hutchinson,McLeod,Glencoe,8.849655172
7804,City,Glenford,OH,Columbus,Perry,Glenford,3.207474227
7805,City,Glenolden,PA,Philadelphia,Delaware,Glenolden,11.10983827
